UID,Name,Wins,Losses,Draws,NC,Height,Weight,Reach,Stance,DOB,SLpM,Str. Acc.,SApM,Str. Def.,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
9acf42aebe9bb895,Michal Martinek,7,1,0,0,74.0,230.0,,Southpaw,1990-04-19,2.45,0.53,4.29,0.51,0.0,0.0,0.0,0.0
577ec7e108b94be3,Rainy Martinez,0,2,0,0,72.0,199.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a9c6c4301f6d088,Danny Martinez,21,8,0,0,66.0,125.0,67.0,Orthodox,1985-06-14,2.73,0.28,3.77,0.63,3.0,0.45,0.36,0.0
feffee4fc6da3aa3,Alonzo Martinez,42,20,1,0,70.0,155.0,,,1984-04-22,3.07,0.27,7.33,0.52,0.0,0.0,0.0,0.0
76729a829623e266,Henry Martinez,9,4,0,0,67.0,155.0,69.0,Southpaw,1983-08-07,2.79,0.25,4.01,0.6,0.0,0.0,0.8,0.0
f2477cf43c4975cc,Jonathan Martinez,18,4,0,0,68.0,135.0,70.0,Southpaw,1994-04-20,4.63,0.49,3.81,0.57,0.46,0.41,0.69,0.1
8851bb0418d27d28,Poppies Martinez,29,11,0,0,69.0,145.0,,,1983-08-19,2.88,0.5,2.16,0.51,1.54,0.33,0.5,9.2
f8c2aba4815876b5,Andrew Martinez,9,6,0,0,69.0,215.0,,,,3.4,0.31,2.3,0.47,1.5,0.5,0.0,0.0
c0386644627a7ee5,Mana Martinez,10,4,0,0,70.0,135.0,70.0,Orthodox,1996-03-25,4.33,0.48,4.94,0.5,0.72,0.42,0.25,0.5
3e708ce33b6b18e6,Victor Martinez,13,5,0,0,68.0,155.0,70.0,Orthodox,1991-07-17,8.65,0.5,7.45,0.54,0.86,0.5,0.8,0.0
2c5a0b8317f8f27a,Roque Martinez,15,8,2,0,70.0,250.0,72.0,Orthodox,1986-03-04,3.28,0.53,4.9,0.56,0.38,0.5,0.53,0.4
3f4c3bc822bea45d,Melissa Martinez,7,1,0,0,62.0,115.0,66.0,Southpaw,1997-08-18,3.0,0.57,2.53,0.45,1.0,0.5,0.0,0.0
563d051c9e769b24,Wagner da Conceicao Martins,9,8,0,1,79.0,390.0,,Orthodox,1978-05-19,1.91,0.37,5.43,0.42,2.2,1.0,1.0,0.0
7dcf06c1967801c1,Adriano Martins,28,9,0,0,70.0,155.0,72.0,Southpaw,1982-12-16,1.8,0.38,2.14,0.65,0.83,0.8,0.81,0.4
7413b80dbb0f8f9f,Lucas Martins,19,3,0,0,72.0,145.0,72.0,Southpaw,1988-11-11,2.87,0.35,4.14,0.6,0.0,0.0,0.76,0.5
69d3fa376ff2595e,Max Martyniouk,1,1,0,0,,155.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a17322f99ddfd8e9,Bristol Marunde,16,10,0,0,73.0,170.0,75.0,Orthodox,1982-04-20,1.42,0.21,4.4,0.47,1.6,0.33,0.14,0.0
c046100aea0dba9a,Shoji Maruyama,12,9,1,0,67.0,139.0,,Orthodox,1983-04-24,1.4,0.63,0.27,0.55,0.0,0.0,0.54,0.0
aa1a873d05acc7eb,Kazuma Maruyama,11,7,0,0,71.0,155.0,72.0,Orthodox,1992-07-19,3.83,0.41,2.23,0.53,4.79,0.33,1.0,0.0
5b2d7906aa894274,Mike Massenzio,13,9,0,0,74.0,185.0,73.0,Southpaw,1982-11-01,2.08,0.45,3.59,0.54,2.74,0.24,0.5,1.4
883922e5cd6d8473,Jameel Massouh,26,9,0,0,70.0,145.0,72.0,Orthodox,1984-09-12,1.91,0.54,2.62,0.55,0.67,0.15,0.5,0.7
ca743f96dd2063d5,Tiffany Masters,2,1,0,0,63.0,115.0,65.0,Orthodox,1994-07-31,3.53,0.62,2.58,0.5,3.06,0.6,0.0,0.0
47b9e0e7703a4868,Jorge Masvidal,35,17,0,0,71.0,170.0,74.0,Orthodox,1984-11-12,4.05,0.47,3.05,0.64,1.38,0.59,0.72,0.3
eec3fe66a8b11a26,Al Matavao,8,3,0,0,68.0,205.0,67.0,Orthodox,1994-02-23,7.84,0.46,6.7,0.58,0.0,0.0,0.0,0.0
3a524c6700addc24,Tateki Matsuda,13,8,0,0,67.0,125.0,,Orthodox,1986-02-27,3.2,0.34,3.43,0.69,0.0,0.0,0.16,0.0
cd42bbe8887bba90,Daijiro Matsui,13,29,7,0,69.0,200.0,,Orthodox,1972-12-05,0.84,0.45,1.69,0.55,1.83,0.3,0.43,0.4
2fb6f197d1fbc779,Koichiro Matsumoto,15,3,1,0,67.0,145.0,,,1986-03-07,1.9,0.26,3.5,0.31,0.0,0.0,0.0,0.0
ffd3224638c01b57,Jean Matsumoto,13,0,0,0,,135.0,,,1999-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ad226da6c74a48e,Koyomi Matsushima,13,6,0,0,67.0,145.0,66.0,Orthodox,1992-10-08,2.7,0.47,2.83,0.59,9.0,0.52,0.33,0.0
990060b2a68a7b82,Naoki Matsushita,12,16,11,0,66.0,155.0,,Orthodox,,3.3,0.32,2.2,0.63,1.5,1.0,0.0,0.0
18e4f61f16f458c6,AJ Matthews,8,7,0,0,71.0,185.0,,,,5.11,0.52,4.96,0.51,0.0,0.0,1.0,0.0
a845f0735bc67405,Jake Matthews,18,6,0,0,71.0,170.0,73.0,Orthodox,1994-08-19,3.09,0.44,2.24,0.61,1.78,0.41,0.6,0.6
36e78278a77006d4,Connor Matthews,5,1,0,0,68.0,145.0,,Switch,1992-05-31,4.93,0.4,7.33,0.52,0.0,0.0,0.4,1.0
6e2b1d631832921d,Claudio Mattos,5,4,0,0,,185.0,,Orthodox,,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0
c933d423ebdbbbdb,John Matua,1,4,0,0,74.0,400.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d3b5ad3b15a64a18,Francesco Maturi,0,1,0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccdd90bd1fc7dab6,Vladimir Matyushenko,27,8,0,0,72.0,205.0,74.0,Orthodox,1971-01-04,1.9,0.44,1.62,0.59,3.25,0.46,0.7,0.1
f29a6350c69f4a33,Miranda Maverick,13,5,0,0,63.0,125.0,65.0,Southpaw,1997-07-01,3.82,0.45,2.87,0.59,2.24,0.54,0.42,0.3
12585614e0ed2626,Nick Maximov,8,2,0,0,72.0,185.0,76.0,Southpaw,1997-12-23,1.93,0.45,2.64,0.46,4.16,0.45,0.35,0.2
a16ce18149021139,Elaina Maxwell,7,4,0,0,68.0,145.0,,Orthodox,1978-12-16,2.07,0.6,2.4,0.53,0.0,0.0,0.5,1.0
c32fdfe75cda5b22,Jeremy May,13,10,0,1,73.0,185.0,,,1986-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c6e81426dd7573c,Jack May,9,3,0,0,80.0,255.0,,Switch,1981-04-14,1.52,0.38,3.29,0.33,0.91,0.33,0.2,0.0
1a9480fc288e55d7,Don'Tale Mayes,10,5,0,1,78.0,260.0,81.0,Orthodox,1992-01-16,3.39,0.43,3.73,0.44,0.89,0.46,0.56,0.0
7d96bc577e5178b2,Gray Maynard,13,7,1,1,69.0,155.0,70.0,Orthodox,1979-05-09,1.92,0.32,2.64,0.66,2.91,0.47,0.81,0.7
1b41c21d947d6f2f,Brooke Mayo,0,1,0,0,67.0,125.0,,,,1.92,0.34,3.2,0.63,3.2,0.6,0.0,2.1
016a8d958883167c,Gina Mazany,7,6,0,0,66.0,125.0,68.0,Southpaw,1988-08-19,3.73,0.5,3.52,0.5,4.34,0.52,0.33,0.2
70d2329a92864fdb,Sabina Mazo,9,4,0,0,67.0,125.0,70.0,Orthodox,1997-03-25,6.1,0.43,4.35,0.57,0.65,0.8,0.59,0.2
7e7d81bf162a5ec1,Scott McAfee,14,7,0,0,68.0,155.0,,Orthodox,1983-08-23,0.0,0.0,1.33,0.5,0.0,0.0,0.0,0.0
ef6f45095119d416,Bobby McAndrews,1,3,0,0,,,,Orthodox,,2.56,0.83,1.03,0.5,0.0,0.0,0.33,7.7
443f60bec7c3c3d5,Michael McBride,8,3,0,0,73.0,155.0,,Orthodox,1986-03-09,4.08,0.48,5.85,0.4,1.85,0.42,0.3,1.2
701e057d63c124d9,Ian McCall,13,5,1,0,65.0,125.0,64.0,Orthodox,1984-05-07,3.59,0.39,3.25,0.67,2.08,0.3,0.88,0.0
51018a31ddf31eb2,Molly McCann,13,5,0,0,64.0,125.0,62.0,Orthodox,1990-05-04,5.72,0.5,4.9,0.63,1.67,0.35,0.44,0.5
da97d6c97d09c030,Charles McCarthy,10,5,0,0,70.0,185.0,71.0,Orthodox,1980-08-06,0.18,0.12,4.03,0.56,2.67,0.6,0.0,2.7
008dc37cca279def,Sean McCorkle,17,7,0,0,79.0,265.0,81.0,Orthodox,1976-07-17,0.85,0.44,2.48,0.52,2.12,0.4,0.33,4.2
baed16f18348908e,Kris McCray,8,5,0,0,72.0,170.0,76.0,Orthodox,1981-09-24,2.69,0.45,2.57,0.54,2.88,0.55,0.38,0.0
eff47295daf721a6,Tamdan McCrory,14,5,0,0,76.0,185.0,76.0,Switch,1986-11-05,2.07,0.49,1.6,0.46,2.28,0.5,0.33,2.5
11e3fd7546359fc5,Rob McCullough,19,8,0,0,69.0,155.0,69.0,Orthodox,1977-05-26,2.47,0.36,2.84,0.59,0.46,1.0,0.68,0.0
75f871836d41f90f,Justin McCully,11,5,2,0,73.0,225.0,73.0,Orthodox,1976-02-18,1.58,0.37,2.02,0.46,1.28,0.44,0.43,0.0
5cafbc97dba2e797,Robert McDaniel,28,10,0,0,75.0,185.0,75.0,Southpaw,1983-05-03,1.64,0.44,1.98,0.56,0.93,0.5,0.5,1.4
d52ef694108f8235,Michael McDonald,1,1,0,0,71.0,205.0,,Orthodox,1965-02-06,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0
08ae3100bf2100ed,Scott McDonald,1,0,0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0314416a7f26527,Michael McDonald,17,4,0,0,69.0,135.0,70.0,Orthodox,1991-01-15,2.69,0.42,2.76,0.57,1.09,0.66,0.52,1.4
b507a76087e3ed9f,Josh McDonald,9,5,0,1,,185.0,,,,0.8,0.57,3.4,0.33,9.0,0.5,0.0,0.0
a3f8356ace5e3eb5,Miles McDonald,2,1,0,0,67.0,115.0,,,1991-08-13,5.1,0.45,4.0,0.43,0.0,0.0,1.0,1.0
49c29e57d4e2be6f,Justin McElfresh,6,4,0,0,78.0,205.0,,Orthodox,1980-01-04,4.59,0.26,12.79,0.41,0.0,0.0,0.0,0.0
1fd4fbdcc67de844,Drew McFedries,12,7,0,0,72.0,185.0,72.0,Southpaw,1978-07-27,5.13,0.51,4.56,0.52,1.42,1.0,0.56,0.7
e4e0993befecdaf8,Liam McGeary,12,2,0,0,78.0,205.0,,,1982-10-04,1.28,0.48,1.92,0.5,0.51,1.0,0.0,2.5
d90b630e0561818b,Gan McGee,13,5,0,0,82.0,265.0,,Orthodox,1976-11-20,2.2,0.29,2.31,0.59,0.65,0.25,0.83,0.0
523fa774700d7d3f,Court McGee,22,12,0,0,71.0,170.0,75.0,Orthodox,1984-12-12,4.63,0.37,3.68,0.6,1.89,0.25,0.69,0.4
c0ac37a4a1133da9,Marcus McGhee,7,1,0,0,68.0,135.0,69.0,Orthodox,1990-05-07,3.55,0.47,1.84,0.71,0.0,0.0,1.0,2.1
1f9c371c93dfd3a9,Ryan McGillivray,12,0,1,0,71.0,170.0,,,1986-09-27,1.27,0.2,2.2,0.52,0.0,0.0,0.44,0.0
856ec65948b7d234,Ryan McGivern,13,7,0,0,72.0,185.0,,Orthodox,1980-01-17,2.22,0.29,2.22,0.57,0.0,0.0,0.0,0.0
237187ed9f419285,Jack McGlaughlin,1,4,0,0,,,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f4c49976c75c5ab2,Conor McGregor,22,6,0,0,69.0,155.0,74.0,Southpaw,1988-07-14,5.32,0.49,4.66,0.54,0.67,0.55,0.66,0.1
00a905a4a4a2b071,Greg McIntyre,6,4,0,0,70.0,155.0,,Orthodox,1980-04-21,0.79,0.3,1.36,0.41,5.09,0.5,0.0,0.0
3414b50b08a10600,Antonio McKee,29,6,2,0,68.0,155.0,,Southpaw,1970-03-12,1.37,0.45,0.74,0.74,1.47,0.33,0.57,0.0
f3ec0214794a699e,AJ McKee,8,0,0,0,70.0,145.0,,,,2.75,0.32,0.92,0.8,11.01,1.0,1.0,11.0
f748267c4ab6c127,Rhys McKee,10,4,1,0,74.0,170.0,78.0,Orthodox,1995-09-10,6.83,0.53,11.9,0.43,0.0,0.0,0.2,0.0
3351aa64aa83c4d9,Cory McKenna,8,2,0,0,63.0,115.0,58.0,Orthodox,1999-07-11,3.01,0.4,3.22,0.48,2.04,0.56,0.71,0.5
9ca265dfe8323db3,Tim McKenzie,14,9,0,0,72.0,185.0,74.0,Orthodox,1982-07-21,1.37,0.54,2.96,0.44,0.0,0.0,0.28,2.1
7be63795363029e8,Cody McKenzie,16,10,0,0,72.0,155.0,72.0,Switch,1987-12-16,1.74,0.34,2.5,0.67,2.5,0.25,0.14,2.5
809bd1a871491508,Terrance McKinney,13,5,0,0,70.0,155.0,73.0,Switch,1994-09-15,3.78,0.48,2.96,0.43,3.41,0.41,0.83,1.4
6488729da7ac1c79,Brian McLaughlin,6,2,0,0,69.0,155.0,,,1984-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8336d7a85ce45481,Jason McLean,6,7,0,0,65.0,145.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f215cfbd4ba3c270,Garreth McLellan,13,6,0,0,73.0,185.0,72.0,Southpaw,1982-09-01,3.56,0.54,2.94,0.45,1.15,0.22,0.34,0.9
7be74a12d7352df2,Sara McMann,13,6,0,0,66.0,135.0,66.0,Orthodox,1980-09-24,2.26,0.46,1.92,0.47,4.38,0.65,0.5,0.5
cac08b8685387ca5,James McSweeney,15,15,0,0,76.0,230.0,77.0,Switch,1980-10-24,3.94,0.55,4.33,0.42,0.52,0.33,1.0,1.1
acd8a53f7c0ce85e,Charles McTorry,3,0,0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b03d9df5910917d,Daniel McWilliams,15,37,0,0,73.0,185.0,,,,3.36,0.77,0.0,0.0,0.0,0.0,1.0,21.6
4b47e71384a9522f,Tim Means,32,15,1,1,74.0,170.0,75.0,Orthodox,1984-02-20,4.93,0.47,3.61,0.6,1.21,0.44,0.65,0.2
813550bc53b15fb0,Yancy Medeiros,15,8,0,1,70.0,155.0,75.0,Orthodox,1987-09-07,4.36,0.37,5.67,0.47,0.33,0.5,0.73,0.7
2937cb502dda0808,Anistavio Medeiros,19,10,0,0,66.0,145.0,,Orthodox,1988-05-01,3.64,0.44,5.0,0.47,0.0,0.0,0.0,0.0
263af068bd986548,Kaline Medeiros,8,5,0,0,63.0,115.0,,,,2.06,0.7,0.29,0.83,4.41,1.0,0.0,4.4
681399317dbf4701,Uros Medic,8,1,0,0,73.0,155.0,71.0,Southpaw,1993-04-25,8.14,0.66,3.76,0.59,0.0,0.0,0.66,0.0
b60391da771deefe,Todd Medina,11,9,0,1,70.0,193.0,,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f53fb9d9e57cc38e,Jason Medina,21,15,1,0,69.0,180.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baa9be02c3e3e038,Jose Medina,1,1,0,0,,205.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103b06d8707895a9,Emil Meek,9,5,1,1,71.0,170.0,74.0,Switch,1988-08-20,2.52,0.39,2.53,0.38,0.25,0.33,0.47,1.0
27c59ac201539d10,Sanford Alton Meeks,1,1,0,0,77.0,265.0,75.0,Orthodox,1994-04-05,0.71,0.42,4.47,0.38,7.06,0.25,0.0,0.0
6ac9bc2953c47345,Gerald Meerschaert,35,16,0,0,73.0,185.0,77.0,Southpaw,1987-12-18,3.11,0.43,3.47,0.52,2.12,0.37,0.29,1.7
c0a93b52096b7682,Frank Megallon,2,3,0,0,70.0,185.0,,Southpaw,,1.14,0.21,5.32,0.54,0.0,0.0,0.0,0.0
6c7dafd03b6cc3f8,Derrick Mehmen,19,9,0,0,76.0,205.0,,,1985-05-30,1.93,0.14,4.53,0.48,1.0,0.16,0.0,0.0
41dca66f9dadfc86,Miika Mehmet,3,5,0,0,,205.0,,Orthodox,,0.33,0.12,7.29,0.24,0.0,0.0,0.0,0.0
2aa49b3766a59bcd,Jordan Mein,31,12,0,0,72.0,170.0,73.0,Orthodox,1989-10-10,3.35,0.44,2.55,0.69,1.56,0.58,0.66,0.2
6eae26c44e505775,Bryce Mejia,3,1,0,0,73.0,170.0,,,,3.49,0.62,6.98,0.5,0.0,0.0,0.0,0.0
eee7dafac7d672b5,Brian Melancon,7,3,0,0,68.0,170.0,,Orthodox,1982-05-28,4.18,0.49,3.64,0.64,2.02,1.0,0.66,0.0
2b06b6ad5db63348,Brandon Melendez,25,25,0,0,71.0,155.0,,Southpaw,1983-03-24,0.84,0.26,0.56,0.63,0.0,0.0,0.25,0.0
aa5b4eff51bdc7d1,Gilbert Melendez,22,8,0,0,69.0,145.0,73.0,Orthodox,1982-04-12,3.44,0.33,2.53,0.63,1.64,0.41,0.71,0.2
64b8561624d3b15e,Nair Melikyan,11,0,0,0,66.0,155.0,,,1997-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672ef06fd9f41f7d,Marcelo Mello,1,0,0,0,67.0,170.0,,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a028648f3f0761d,Fabio Mello,11,8,0,0,65.0,155.0,,Southpaw,,0.86,0.35,3.94,0.5,0.0,0.0,0.0,0.0
9b7dfb3b7d99926a,Vanessa Melo,11,8,0,0,65.0,135.0,65.0,Orthodox,1988-03-27,3.48,0.3,6.13,0.59,0.0,0.0,0.71,0.0
3795fca327cbcf23,Antonio Mendes,18,13,0,0,75.0,205.0,77.0,Southpaw,1981-04-19,1.34,0.47,6.85,0.22,2.51,0.5,1.0,0.0
b5b684eac99ae0a3,Chad Mendes,18,5,0,0,66.0,145.0,66.0,Orthodox,1985-05-01,2.78,0.49,2.35,0.67,4.13,0.55,1.0,0.3
3d5b1ce6097dbb49,Augusto Mendes,6,2,0,0,66.0,135.0,65.0,Orthodox,1983-03-03,2.42,0.34,3.91,0.56,1.75,0.33,0.8,0.0
49e49b54e5901d0d,Eddie Mendez,8,3,1,1,70.0,185.0,,,1984-01-16,1.71,0.33,3.43,0.11,0.0,0.0,0.0,0.0
48812daf291a4e23,Mateus Mendonca,10,1,0,0,66.0,135.0,71.0,Orthodox,1999-01-17,2.41,0.38,6.27,0.29,1.9,0.18,0.4,0.0
28200bc87367614f,Luis Mendoza,0,1,0,0,,155.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869d68b5383131fd,Pietro Menga,13,0,0,0,67.0,125.0,68.0,Southpaw,1988-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a495f599e787614f,Alonzo Menifield,13,3,1,0,72.0,205.0,76.0,Orthodox,1987-10-18,3.88,0.57,3.04,0.52,0.67,0.3,0.75,0.2
5755960ebd0b16f6,Ivan Menjivar,25,12,0,0,66.0,145.0,64.0,Orthodox,1982-05-30,2.78,0.37,2.76,0.65,0.56,0.28,0.38,1.0
275cafc9de131c83,Dave Menne,45,17,2,0,70.0,170.0,,Orthodox,1974-07-29,1.84,0.44,1.99,0.42,0.46,0.5,0.57,2.5
3bc27ec15facbcf3,Steve Mensing,9,13,2,1,71.0,185.0,,Orthodox,1977-12-06,0.0,0.0,9.51,0.42,0.0,0.0,0.0,0.0
36120738148f203f,Buck Meredith,3,3,0,0,74.0,185.0,,,1982-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1135a6892e916db,Adam Meredith,5,3,0,0,74.0,170.0,,,,2.63,0.5,2.11,0.55,7.89,1.0,1.0,7.9
2f6dc878d653c442,Nick Meregali,0,0,0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e82d5f54daa85a7e,Joe Merritt,7,2,0,0,72.0,170.0,,Orthodox,1984-03-07,1.53,0.58,0.73,0.66,0.0,0.0,0.68,0.0
5bdcbd8dd681a257,Jeremiah Metcalf,13,7,0,0,73.0,185.0,,Orthodox,,1.74,0.59,0.27,0.6,4.02,0.66,1.0,2.0
5823ceab56741617,Jonathan Meunier,8,1,0,0,75.0,170.0,,Switch,1987-08-04,3.47,0.5,1.43,0.69,0.58,0.33,0.58,0.0
3623bd267a2eef2e,Yaotzin Meza,21,11,0,1,69.0,145.0,71.0,Orthodox,1981-02-04,1.43,0.41,1.62,0.64,1.06,0.2,0.18,1.4
946f341df6472ee0,Guy Mezger,30,14,2,0,73.0,200.0,,Orthodox,1968-01-01,2.3,0.32,1.36,0.72,0.39,0.5,0.88,0.0
f5e4ce11afbdfb61,Brandon Michaels,4,14,0,0,69.0,185.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79325a3c1a5c3bf4,Andreas Michailidis,13,6,0,0,72.0,170.0,76.0,Orthodox,1988-07-18,2.9,0.51,3.57,0.44,1.12,0.27,0.5,0.0
49f4b511932f71e9,David Michaud,11,3,0,0,69.0,155.0,,Orthodox,1988-11-10,3.25,0.43,4.45,0.54,2.53,0.58,0.77,0.7
f903967fd320da38,Chris Mickle,30,21,2,1,69.0,145.0,,Orthodox,1983-07-10,3.03,0.27,9.7,0.48,0.0,0.0,0.0,0.0
a36a14985a57a1c6,Zachary Micklewright,15,3,0,0,72.0,155.0,74.0,Southpaw,1976-08-21,5.56,0.53,4.72,0.54,0.7,0.12,1.0,0.0
5b5b9c6f6f270369,Kristof Midoux,6,10,0,0,73.0,220.0,,Orthodox,1974-07-30,0.7,0.43,2.89,0.49,0.0,0.0,0.0,0.0
f62850b3c7480db9,Keith Mielke,0,5,0,0,68.0,185.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2b284840ca89876a,Chris Mierzwiak,5,3,0,0,73.0,185.0,,,1988-02-14,1.6,0.61,1.73,0.48,2.0,0.28,0.0,1.0
a6fa5dd90528e9f7,Gabriel Miglioli,9,9,0,0,68.0,170.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d6285cba1d1052e0,Bojan Mihajlovic,10,6,0,0,71.0,205.0,73.0,Orthodox,1980-03-30,1.23,0.35,5.95,0.47,0.0,0.0,0.33,0.0
3c48019bc387b80c,Billy Miles,2,2,0,0,70.0,170.0,,Orthodox,1978-04-28,0.0,0.0,1.25,0.33,0.0,0.0,0.0,0.0
cedfdf8d423d500c,Pat Miletich,29,7,2,0,70.0,170.0,,Orthodox,1968-03-09,1.79,0.45,1.66,0.63,1.96,1.0,0.54,1.0
f1928a52590c5532,Curtis Millender,17,5,0,0,74.0,170.0,76.0,Orthodox,1987-12-01,3.86,0.46,2.95,0.61,0.43,1.0,0.57,0.0
18aecaf50f52e4c3,Phillip Miller,16,0,0,0,71.0,185.0,,Orthodox,1979-02-20,1.61,0.54,1.93,0.5,3.62,0.25,1.0,0.6
b2f88c04c4dd43ce,Jason Miller,23,10,0,1,73.0,185.0,,Orthodox,1980-12-24,1.83,0.43,2.3,0.49,1.31,0.28,0.43,1.3
d0c29452d3272603,Dan Miller,14,8,0,1,73.0,185.0,74.0,Orthodox,1981-06-30,2.03,0.36,3.06,0.49,1.67,0.54,0.47,1.8
d1941565abf50b16,Jim Miller,36,17,0,1,68.0,155.0,71.0,Southpaw,1983-08-30,2.86,0.41,3.08,0.58,1.56,0.43,0.48,1.8
282fa667ff9c51ed,Cole Miller,21,11,0,1,73.0,145.0,73.0,Orthodox,1984-04-26,3.0,0.33,3.88,0.59,0.6,0.36,0.38,1.8
45a2ba3ef82b9700,Henry Miller,6,16,0,1,67.0,270.0,,Southpaw,1969-07-16,1.25,0.36,2.16,0.54,0.55,0.25,0.6,0.0
3ff0d0dc7a14bb50,Micah Miller,20,8,0,1,72.0,145.0,,Orthodox,1987-02-14,1.33,0.33,2.15,0.54,0.98,0.37,0.21,2.0
a4d055f1435d6d75,Aaron Miller,14,10,0,1,69.0,145.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39019970ac8543e9,Mo Miller,6,0,0,0,68.0,135.0,72.0,Orthodox,1992-08-10,1.87,0.45,1.33,0.6,4.0,0.8,0.0,0.0
aa0c573da7119292,Juliana Miller,4,2,0,0,67.0,125.0,66.0,Orthodox,1996-05-07,2.9,0.51,3.18,0.26,2.07,0.57,0.0,2.1
f2c934689243fe4e,Eddy Millis,0,2,0,0,73.0,185.0,,,,0.0,0.0,3.36,0.22,0.0,0.0,0.0,7.2
6cadfd8f1d9e7685,Che Mills,16,10,0,3,73.0,170.0,76.0,Orthodox,1982-09-29,2.08,0.52,2.87,0.43,1.18,0.66,0.58,0.0
72ffecf712673af1,Adam Milstead,8,4,0,0,75.0,205.0,76.0,Orthodox,1987-07-03,3.85,0.46,4.79,0.43,0.0,0.0,0.64,0.0
4b1d46a1b5c0fd11,Alberto Mina,13,1,0,0,72.0,170.0,77.0,Orthodox,1982-05-02,3.23,0.38,3.7,0.47,1.85,0.2,0.5,0.0
56c975c4a2b357a5,Vitaly Minakov,20,0,0,0,74.0,249.0,,,1985-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34e516ab361afb1c,Darrick Minner,26,14,0,0,67.0,145.0,69.0,Orthodox,1990-04-28,2.63,0.65,2.28,0.35,2.4,0.72,0.66,2.7
c8aa3541bec4042e,Mike Minniger,0,0,0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce6065baef021cf3,Ikuhisa Minowa,60,42,8,0,69.0,181.0,,Orthodox,1976-01-12,0.88,0.4,1.66,0.49,1.82,0.41,0.05,1.9
40d8b74488743800,Carlton Minus,10,3,0,1,70.0,170.0,75.0,Orthodox,1993-04-26,3.5,0.4,4.97,0.5,0.0,0.0,0.58,0.0
d28dee5c705991df,Stipe Miocic,20,4,0,0,76.0,240.0,80.0,Orthodox,1982-08-19,4.82,0.53,3.82,0.54,1.86,0.34,0.68,0.0
1ff9589f9065a9ed,Frank Mir,18,11,0,0,75.0,264.0,79.0,Southpaw,1979-05-24,2.18,0.47,3.84,0.38,2.02,0.4,0.54,2.0
be8ad887e4d674b0,Juan Miranda,7,5,0,0,,155.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
df2bf09c99594848,Mario Miranda,14,7,0,0,75.0,185.0,74.0,Orthodox,1979-07-12,1.96,0.54,2.46,0.36,1.02,0.6,0.54,0.0
4bcb6eb12b4ad4aa,Vitor Miranda,12,5,0,0,73.0,185.0,77.0,Orthodox,1979-03-10,2.98,0.45,2.95,0.58,0.95,0.55,0.5,0.2
b909a9a9688b5284,Gabriel Miranda,16,6,0,0,71.0,155.0,71.0,Orthodox,1990-03-25,3.8,0.54,7.97,0.37,2.85,0.33,0.0,0.0
992c82450d96f726,Damir Mirenic,9,4,0,0,72.0,185.0,,Orthodox,1974-08-02,0.84,0.5,9.86,0.35,0.0,0.0,0.0,0.0
5e7a28f20927d64a,Kazuo Misaki,25,11,2,1,68.0,183.0,,Orthodox,1976-04-25,2.85,0.4,2.74,0.63,0.72,0.38,0.51,0.6
3f87218a7aca84c4,Toby Misech,9,5,0,0,68.0,145.0,,Southpaw,1988-03-07,3.27,0.4,7.73,0.46,0.0,0.0,0.0,0.0
